work_id,sale_price,regular_price,size_id
22709,375,675,3636
22709,435,795,4040
22709,545,1015,4848
22709,755,1435,6060
22710,95,95,30
22710,85,85,24
22710,215,355,2416
22710,255,435,3020
22710,295,515,3624
22710,385,695,4630
22710,495,915,5436
22710,565,1055,6040
22710,725,1375,7248
22711,215,355,2416
22711,255,435,3020
22711,295,515,3624
22711,385,695,4630
22711,495,915,5436
22711,565,1055,6040
22711,725,1375,7248
198123,145,145,40
198123,125,125,36
198123,95,95,30
198123,85,85,24
198123,215,355,2416
198123,255,435,3020
198123,295,515,3624
198123,385,695,4630
198123,495,915,5436
198123,565,1055,6040
22712,95,95,30
22712,85,85,24
22712,265,455,3024
22712,285,495,3226
22712,335,595,3629
22712,365,655,4030
22712,455,835,4836
22712,635,1195,6048
175095,215,365,1620
175095,245,425,2024
175095,285,505,2430
175095,305,545,2632
175095,355,645,2936
175095,385,705,3040
175095,475,885,3648
175095,655,1245,4860
175065,215,365,1620
175065,245,425,2024
175065,285,505,2430
175065,305,545,2632
175065,355,645,2936
175065,385,705,3040
175065,475,885,3648
175065,655,1245,4860
172786,215,355,2016
172786,245,415,2420
172786,285,495,3024
172786,305,535,3226
172786,355,635,3629
172786,385,695,4030
172786,475,875,4836
172786,655,1235,6048
172806,215,355,2016
172806,245,415,2420
172806,285,495,3024
172806,305,535,3226
172806,355,635,3629
172806,385,695,4030
172806,475,875,4836
172806,655,1235,6048
172816,215,355,2016
172816,245,415,2420
172816,285,495,3024
172816,305,535,3226
172816,355,635,3629
172816,385,695,4030
172816,475,875,4836
172816,655,1235,6048
172178,235,395,2416
172178,275,475,3020
172178,315,555,3624
172178,405,735,4630
172178,515,955,5436
172178,585,1095,6040
175075,215,365,1620
175075,245,425,2024
175075,285,505,2430
175075,305,545,2632
175075,355,645,2936
175075,385,705,3040
175075,475,885,3648
175075,655,1245,4860
172826,215,355,2016
172826,245,415,2420
172826,285,495,3024
172826,305,535,3226
172826,355,635,3629
172826,385,695,4030
172826,475,875,4836
172826,655,1235,6048
172836,215,355,2016
172836,245,415,2420
172836,285,495,3024
172836,305,535,3226
172836,355,635,3629
172836,385,695,4030
172836,475,875,4836
172836,655,1235,6048
172186,235,395,2416
172186,275,475,3020
172186,315,555,3624
172186,405,735,4630
172186,515,955,5436
172186,585,1095,6040
172886,215,355,2016
172886,245,415,2420
172886,285,495,3024
172886,305,535,3226
172886,355,635,3629
172886,385,695,4030
172886,475,875,4836
172886,655,1235,6048
174972,235,385,1624
174972,275,465,2030
174972,315,545,2436
174972,405,725,3046
174972,515,945,3654
174972,585,1085,4060
174972,745,1405,4872
172846,215,355,2016
172846,245,415,2420
172846,285,495,3024
172846,305,535,3226
172846,355,635,3629
172846,385,695,4030
172846,475,875,4836
172846,655,1235,6048
172856,215,355,2016
172856,245,415,2420
172856,285,495,3024
172856,305,535,3226
172856,355,635,3629
172856,385,695,4030
172856,475,875,4836
172856,655,1235,6048
172866,215,355,2016
172866,245,415,2420
172866,285,495,3024
172866,305,535,3226
172866,355,635,3629
172866,385,695,4030
172866,475,875,4836
172866,655,1235,6048
172876,215,355,2016
172876,245,415,2420
172876,285,495,3024
172876,305,535,3226
172876,355,635,3629
172876,385,695,4030
172876,475,875,4836
172876,655,1235,6048
175085,215,365,1620
175085,245,425,2024
175085,285,505,2430
175085,305,545,2632
175085,355,645,2936
175085,385,705,3040
175085,475,885,3648
175085,655,1245,4860
172194,235,395,2416
172194,275,475,3020
172194,315,555,3624
172194,405,735,4630
172194,515,955,5436
172194,585,1095,6040
29288,235,395,2416
29288,275,475,3020
29288,315,555,3624
29288,405,735,4630
29288,515,955,5436
29288,585,1095,6040
172896,215,355,2016
172896,245,415,2420
172896,285,495,3024
172896,305,535,3226
172896,355,635,3629
172896,385,695,4030
172896,475,875,4836
172896,655,1235,6048
172202,235,395,2416
172202,275,475,3020
172202,315,555,3624
172202,405,735,4630
172202,515,955,5436
172202,585,1095,6040
172906,215,355,2016
172906,245,415,2420
172906,285,495,3024
172906,305,535,3226
172906,355,635,3629
172906,385,695,4030
172906,475,875,4836
172906,655,1235,6048
172916,215,355,2016
172916,245,415,2420
172916,285,495,3024
172916,305,535,3226
172916,355,635,3629
172916,385,695,4030
172916,475,875,4836
172916,655,1235,6048
172926,215,355,2016
172926,245,415,2420
172926,285,495,3024
172926,305,535,3226
172926,355,635,3629
172926,385,695,4030
172926,475,875,4836
172926,655,1235,6048
172936,215,355,2016
172936,245,415,2420
172936,285,495,3024
172936,305,535,3226
172936,355,635,3629
172936,385,695,4030
172936,475,875,4836
172936,655,1235,6048
175105,215,365,1620
175105,245,425,2024
175105,285,505,2430
175105,305,545,2632
175105,355,645,2936
175105,385,705,3040
175105,475,885,3648
175105,655,1245,4860
174981,235,385,1624
174981,275,465,2030
174981,315,545,2436
174981,405,725,3046
174981,515,945,3654
174981,585,1085,4060
174981,745,1405,4872
173026,215,355,2016
173026,245,415,2420
173026,285,495,3024
173026,305,535,3226
173026,355,635,3629
173026,385,695,4030
173026,475,875,4836
173026,655,1235,6048
175115,215,365,1620
175115,245,425,2024
175115,285,505,2430
175115,305,545,2632
175115,355,645,2936
175115,385,705,3040
175115,475,885,3648
175115,655,1245,4860
173038,215,355,2016
173038,245,415,2420
173038,285,495,3024
173038,305,535,3226
173038,355,635,3629
173038,385,695,4030
173038,475,875,4836
173038,655,1235,6048
175125,215,365,1620
175125,245,425,2024
175125,285,505,2430
175125,305,545,2632
175125,355,645,2936
175125,385,705,3040
175125,475,885,3648
175125,655,1245,4860
173048,215,355,2016
173048,245,415,2420
173048,285,495,3024
173048,305,535,3226
173048,355,635,3629
173048,385,695,4030
173048,475,875,4836
173048,655,1235,6048
173058,215,355,2016
173058,245,415,2420
173058,285,495,3024
173058,305,535,3226
173058,355,635,3629
173058,385,695,4030
173058,475,875,4836
173058,655,1235,6048
173068,215,355,2016
173068,245,415,2420
173068,285,495,3024
173068,305,535,3226
173068,355,635,3629
173068,385,695,4030
173068,475,875,4836
173068,655,1235,6048
172226,235,395,2416
172226,275,475,3020
172226,315,555,3624
172226,405,735,4630
172226,515,955,5436
172226,585,1095,6040
174990,235,385,1624
174990,275,465,2030
174990,315,545,2436
174990,405,725,3046
174990,515,945,3654
174990,585,1085,4060
174990,745,1405,4872
175135,215,365,1620
175135,245,425,2024
175135,285,505,2430
175135,305,545,2632
175135,355,645,2936
175135,385,705,3040
175135,475,885,3648
175135,655,1245,4860
172234,235,395,2416
172234,275,475,3020
172234,315,555,3624
172234,405,735,4630
172234,515,955,5436
172234,585,1095,6040
173078,215,355,2016
173078,245,415,2420
173078,285,495,3024
173078,305,535,3226
173078,355,635,3629
173078,385,695,4030
173078,475,875,4836
173078,655,1235,6048
173088,215,355,2016
173088,245,415,2420
173088,285,495,3024
173088,305,535,3226
173088,355,635,3629
173088,385,695,4030
173088,475,875,4836
173088,655,1235,6048
173098,215,355,2016
173098,245,415,2420
173098,285,495,3024
173098,305,535,3226
173098,355,635,3629
173098,385,695,4030
173098,475,875,4836
173098,655,1235,6048
173108,215,355,2016
173108,245,415,2420
173108,285,495,3024
173108,305,535,3226
173108,355,635,3629
173108,385,695,4030
173108,475,875,4836
173108,655,1235,6048
175145,215,365,1620
175145,245,425,2024
175145,285,505,2430
175145,305,545,2632
175145,355,645,2936
175145,385,705,3040
175145,475,885,3648
175145,655,1245,4860
173118,215,355,2016
173118,245,415,2420
173118,285,495,3024
173118,305,535,3226
173118,355,635,3629
173118,385,695,4030
173118,475,875,4836
173118,655,1235,6048
172242,235,395,2416
172242,275,475,3020
172242,315,555,3624
172242,405,735,4630
172242,515,955,5436
172242,585,1095,6040
173128,215,355,2016
173128,245,415,2420
173128,285,495,3024
173128,305,535,3226
173128,355,635,3629
173128,385,695,4030
173128,475,875,4836
173128,655,1235,6048
173138,215,355,2016
173138,245,415,2420
173138,285,495,3024
173138,305,535,3226
173138,355,635,3629
173138,385,695,4030
173138,475,875,4836
173138,655,1235,6048
173148,215,355,2016
173148,245,415,2420
173148,285,495,3024
173148,305,535,3226
173148,355,635,3629
173148,385,695,4030
173148,475,875,4836
173148,655,1235,6048
173158,215,355,2016
173158,245,415,2420
173158,285,495,3024
173158,305,535,3226
173158,355,635,3629
173158,385,695,4030
173158,475,875,4836
173158,655,1235,6048
172250,235,395,2416
172250,275,475,3020
172250,315,555,3624
172250,405,735,4630
172250,515,955,5436
172250,585,1095,6040
172258,235,395,2416
172258,275,475,3020
172258,315,555,3624
172258,405,735,4630
172258,515,955,5436
172258,585,1095,6040
172266,235,395,2416
172266,275,475,3020
172266,315,555,3624
172266,405,735,4630
172266,515,955,5436
172266,585,1095,6040
173168,215,355,2016
173168,245,415,2420
173168,285,495,3024
173168,305,535,3226
173168,355,635,3629
173168,385,695,4030
173168,475,875,4836
173168,655,1235,6048
173178,215,355,2016
173178,245,415,2420
173178,285,495,3024
173178,305,535,3226
173178,355,635,3629
173178,385,695,4030
173178,475,875,4836
173178,655,1235,6048
175155,215,365,1620
175155,245,425,2024
175155,285,505,2430
175155,305,545,2632
175155,355,645,2936
175155,385,705,3040
175155,475,885,3648
175155,655,1245,4860
173198,215,355,2016
173198,245,415,2420
173198,285,495,3024
173198,305,535,3226
173198,355,635,3629
173198,385,695,4030
173198,475,875,4836
173198,655,1235,6048
173208,215,355,2016
173208,245,415,2420
173208,285,495,3024
173208,305,535,3226
173208,355,635,3629
173208,385,695,4030
173208,475,875,4836
173208,655,1235,6048
172274,235,395,2416
172274,275,475,3020
172274,315,555,3624
172274,405,735,4630
172274,515,955,5436
172274,585,1095,6040
173218,215,355,2016
173218,245,415,2420
173218,285,495,3024
173218,305,535,3226
173218,355,635,3629
173218,385,695,4030
173218,475,875,4836
173218,655,1235,6048
173228,215,355,2016
173228,245,415,2420
173228,285,495,3024
173228,305,535,3226
173228,355,635,3629
173228,385,695,4030
173228,475,875,4836
173228,655,1235,6048
173238,215,355,2016
173238,245,415,2420
173238,285,495,3024
173238,305,535,3226
173238,355,635,3629
173238,385,695,4030
173238,475,875,4836
173238,655,1235,6048
172282,235,395,2416
172282,275,475,3020
172282,315,555,3624
172282,405,735,4630
172282,515,955,5436
172282,585,1095,6040
173248,215,355,2016
173248,245,415,2420
173248,285,495,3024
173248,305,535,3226
173248,355,635,3629
173248,385,695,4030
173248,475,875,4836
173248,655,1235,6048
172290,235,395,2416
172290,275,475,3020
172290,315,555,3624
172290,405,735,4630
172290,515,955,5436
172290,585,1095,6040
173258,215,355,2016
173258,245,415,2420
173258,285,495,3024
173258,305,535,3226
173258,355,635,3629
173258,385,695,4030
173258,475,875,4836
173258,655,1235,6048
172306,235,395,2416
172306,275,475,3020
172306,315,555,3624
172306,405,735,4630
172306,515,955,5436
172306,585,1095,6040
173268,215,355,2016
173268,245,415,2420
173268,285,495,3024
173268,305,535,3226
173268,355,635,3629
173268,385,695,4030
173268,475,875,4836
173268,655,1235,6048
175165,215,365,1620
175165,245,425,2024
175165,285,505,2430
175165,305,545,2632
175165,355,645,2936
175165,385,705,3040
175165,475,885,3648
175165,655,1245,4860
172314,235,395,2416
172314,275,475,3020
172314,315,555,3624
172314,405,735,4630
172314,515,955,5436
172314,585,1095,6040
172298,235,395,2416
172298,275,475,3020
172298,315,555,3624
172298,405,735,4630
172298,515,955,5436
172298,585,1095,6040
172330,235,395,2416
172330,275,475,3020
172330,315,555,3624
172330,405,735,4630
172330,515,955,5436
172330,585,1095,6040
173278,215,355,2016
173278,245,415,2420
173278,285,495,3024
173278,305,535,3226
173278,355,635,3629
173278,385,695,4030
173278,475,875,4836
173278,655,1235,6048
173288,215,355,2016
173288,245,415,2420
173288,285,495,3024
173288,305,535,3226
173288,355,635,3629
173288,385,695,4030
173288,475,875,4836
173288,655,1235,6048
173298,215,355,2016
173298,245,415,2420
173298,285,495,3024
173298,305,535,3226
173298,355,635,3629
173298,385,695,4030
173298,475,875,4836
173298,655,1235,6048
172322,235,395,2416
172322,275,475,3020
172322,315,555,3624
172322,405,735,4630
172322,515,955,5436
172322,585,1095,6040
172346,235,395,2416
172346,275,475,3020
172346,315,555,3624
172346,405,735,4630
172346,515,955,5436
172346,585,1095,6040
172354,235,395,2416
172354,275,475,3020
172354,315,555,3624
172354,405,735,4630
172354,515,955,5436
172354,585,1095,6040
172338,235,395,2416
172338,275,475,3020
172338,315,555,3624
172338,405,735,4630
172338,515,955,5436
172338,585,1095,6040
173308,215,355,2016
173308,245,415,2420
173308,285,495,3024
173308,305,535,3226
173308,355,635,3629
173308,385,695,4030
173308,475,875,4836
173308,655,1235,6048
175175,215,365,1620
175175,245,425,2024
175175,285,505,2430
175175,305,545,2632
175175,355,645,2936
175175,385,705,3040
175175,475,885,3648
175175,655,1245,4860
173328,215,355,2016
173328,245,415,2420
173328,285,495,3024
173328,305,535,3226
173328,355,635,3629
173328,385,695,4030
173328,475,875,4836
173328,655,1235,6048
173318,215,355,2016
173318,245,415,2420
173318,285,495,3024
173318,305,535,3226
173318,355,635,3629
173318,385,695,4030
173318,475,875,4836
173318,655,1235,6048
173338,215,355,2016
173338,245,415,2420
173338,285,495,3024
173338,305,535,3226
173338,355,635,3629
173338,385,695,4030
173338,475,875,4836
173338,655,1235,6048
172362,235,395,2416
172362,275,475,3020
172362,315,555,3624
172362,405,735,4630
172362,515,955,5436
172362,585,1095,6040
173358,215,355,2016
173358,245,415,2420
173358,285,495,3024
173358,305,535,3226
173358,355,635,3629
173358,385,695,4030
173358,475,875,4836
173358,655,1235,6048
173348,215,355,2016
173348,245,415,2420
173348,285,495,3024
173348,305,535,3226
173348,355,635,3629
173348,385,695,4030
173348,475,875,4836
173348,655,1235,6048
172370,235,395,2416
172370,275,475,3020
172370,315,555,3624
172370,405,735,4630
172370,515,955,5436
172370,585,1095,6040
172378,235,395,2416
172378,275,475,3020
172378,315,555,3624
172378,405,735,4630
172378,515,955,5436
172378,585,1095,6040
173368,215,355,2016
173368,245,415,2420
173368,285,495,3024
173368,305,535,3226
173368,355,635,3629
173368,385,695,4030
173368,475,875,4836
173368,655,1235,6048
175185,215,365,1620
175185,245,425,2024
175185,285,505,2430
175185,305,545,2632
175185,355,645,2936
175185,385,705,3040
175185,475,885,3648
175185,655,1245,4860
173378,215,355,2016
173378,245,415,2420
173378,285,495,3024
173378,305,535,3226
173378,355,635,3629
173378,385,695,4030
173378,475,875,4836
173378,655,1235,6048
173388,215,355,2016
173388,245,415,2420
173388,285,495,3024
173388,305,535,3226
173388,355,635,3629
173388,385,695,4030
173388,475,875,4836
173388,655,1235,6048
174353,215,355,2016
174353,245,415,2420
174353,285,495,3024
174353,305,535,3226
174353,355,635,3629
174353,385,695,4030
174353,475,875,4836
174353,655,1235,6048
175195,215,365,1620
175195,245,425,2024
175195,285,505,2430
175195,305,545,2632
175195,355,645,2936
175195,385,705,3040
175195,475,885,3648
175195,655,1245,4860
172386,235,395,2416
172386,275,475,3020
172386,315,555,3624
172386,405,735,4630
172386,515,955,5436
172386,585,1095,6040
172956,215,355,2016
172956,245,415,2420
172956,285,495,3024
172956,305,535,3226
172956,355,635,3629
172956,385,695,4030
172956,475,875,4836
172956,655,1235,6048
173016,215,355,2016
173016,245,415,2420
173016,285,495,3024
173016,305,535,3226
173016,355,635,3629
173016,385,695,4030
173016,475,875,4836
173016,655,1235,6048
172210,235,395,2416
172210,275,475,3020
172210,315,555,3624
172210,405,735,4630
172210,515,955,5436
172210,585,1095,6040
172218,235,395,2416
172218,275,475,3020
172218,315,555,3624
172218,405,735,4630
172218,515,955,5436
172218,585,1095,6040
172966,215,355,2016
172966,245,415,2420
172966,285,495,3024
172966,305,535,3226
172966,355,635,3629
172966,385,695,4030
172966,475,875,4836
172966,655,1235,6048
172976,215,355,2016
172976,245,415,2420
172976,285,495,3024
172976,305,535,3226
172976,355,635,3629
172976,385,695,4030
172976,475,875,4836
172976,655,1235,6048
172986,215,355,2016
172986,245,415,2420
172986,285,495,3024
172986,305,535,3226
172986,355,635,3629
172986,385,695,4030
172986,475,875,4836
172986,655,1235,6048
172996,215,355,2016
172996,245,415,2420
172996,285,495,3024
172996,305,535,3226
172996,355,635,3629
172996,385,695,4030
172996,475,875,4836
172996,655,1235,6048
173006,215,355,2016
173006,245,415,2420
173006,285,495,3024
173006,305,535,3226
173006,355,635,3629
173006,385,695,4030
173006,475,875,4836
173006,655,1235,6048
174373,215,355,2016
174373,245,415,2420
174373,285,495,3024
174373,305,535,3226
174373,355,635,3629
174373,385,695,4030
174373,475,875,4836
174373,655,1235,6048
174383,215,355,2016
174383,245,415,2420
174383,285,495,3024
174383,305,535,3226
174383,355,635,3629
174383,385,695,4030
174383,475,875,4836
174383,655,1235,6048
174393,215,355,2016
174393,245,415,2420
174393,285,495,3024
174393,305,535,3226
174393,355,635,3629
174393,385,695,4030
174393,475,875,4836
174393,655,1235,6048
172394,235,395,2416
172394,275,475,3020
172394,315,555,3624
172394,405,735,4630
172394,515,955,5436
172394,585,1095,6040
174403,215,355,2016
174403,245,415,2420
174403,285,495,3024
174403,305,535,3226
174403,355,635,3629
174403,385,695,4030
174403,475,875,4836
174403,655,1235,6048
172402,235,395,2416
172402,275,475,3020
172402,315,555,3624
172402,405,735,4630
172402,515,955,5436
172402,585,1095,6040
174413,215,355,2016
174413,245,415,2420
174413,285,495,3024
174413,305,535,3226
174413,355,635,3629
174413,385,695,4030
174413,475,875,4836
174413,655,1235,6048
172410,235,395,2416
172410,275,475,3020
172410,315,555,3624
172410,405,735,4630
172410,515,955,5436
172410,585,1095,6040
174423,215,355,2016
174423,245,415,2420
174423,285,495,3024
174423,305,535,3226
174423,355,635,3629
174423,385,695,4030
174423,475,875,4836
174423,655,1235,6048
174433,215,355,2016
174433,245,415,2420
174433,285,495,3024
174433,305,535,3226
174433,355,635,3629
174433,385,695,4030
174433,475,875,4836
174433,655,1235,6048
175205,215,365,1620
175205,245,425,2024
175205,285,505,2430
175205,305,545,2632
175205,355,645,2936
175205,385,705,3040
175205,475,885,3648
175205,655,1245,4860
175215,215,365,1620
175215,245,425,2024
175215,285,505,2430
175215,305,545,2632
175215,355,645,2936
175215,385,705,3040
175215,475,885,3648
175215,655,1245,4860
174443,215,355,2016
174443,245,415,2420
174443,285,495,3024
174443,305,535,3226
174443,355,635,3629
174443,385,695,4030
174443,475,875,4836
174443,655,1235,6048
174453,215,355,2016
174453,245,415,2420
174453,285,495,3024
174453,305,535,3226
174453,355,635,3629
174453,385,695,4030
174453,475,875,4836
174453,655,1235,6048
174463,215,355,2016
174463,245,415,2420
174463,285,495,3024
174463,305,535,3226
174463,355,635,3629
174463,385,695,4030
174463,475,875,4836
174463,655,1235,6048
174473,215,355,2016
174473,245,415,2420
174473,285,495,3024
174473,305,535,3226
174473,355,635,3629
174473,385,695,4030
174473,475,875,4836
174473,655,1235,6048
174483,215,355,2016
174483,245,415,2420
174483,285,495,3024
174483,305,535,3226
174483,355,635,3629
174483,385,695,4030
174483,475,875,4836
174483,655,1235,6048
172418,235,395,2416
172418,275,475,3020
172418,315,555,3624
172418,405,735,4630
172418,515,955,5436
172418,585,1095,6040
174503,215,355,2016
174503,245,415,2420
174503,285,495,3024
174503,305,535,3226
174503,355,635,3629
174503,385,695,4030
174503,475,875,4836
174503,655,1235,6048
174493,215,355,2016
174493,245,415,2420
174493,285,495,3024
174493,305,535,3226
174493,355,635,3629
174493,385,695,4030
174493,475,875,4836
174493,655,1235,6048
29290,215,355,2016
29290,245,415,2420
29290,285,495,3024
29290,305,535,3226
29290,355,635,3629
29290,385,695,4030
29290,475,875,4836
29290,655,1235,6048
172442,235,395,2416
172442,275,475,3020
172442,315,555,3624
172442,405,735,4630
172442,515,955,5436
172442,585,1095,6040
172434,235,395,2416
172434,275,475,3020
172434,315,555,3624
172434,405,735,4630
172434,515,955,5436
172434,585,1095,6040
174513,215,355,2016
174513,245,415,2420
174513,285,495,3024
174513,305,535,3226
174513,355,635,3629
174513,385,695,4030
174513,475,875,4836
174513,655,1235,6048
172426,235,395,2416
172426,275,475,3020
172426,315,555,3624
172426,405,735,4630
172426,515,955,5436
172426,585,1095,6040
174533,215,355,2016
174533,245,415,2420
174533,285,495,3024
174533,305,535,3226
174533,355,635,3629
174533,385,695,4030
174533,475,875,4836
174533,655,1235,6048
172458,235,395,2416
172458,275,475,3020
172458,315,555,3624
172458,405,735,4630
172458,515,955,5436
172458,585,1095,6040
174543,215,355,2016
174543,245,415,2420
174543,285,495,3024
174543,305,535,3226
174543,355,635,3629
174543,385,695,4030
174543,475,875,4836
174543,655,1235,6048
174553,215,355,2016
174553,245,415,2420
174553,285,495,3024
174553,305,535,3226
174553,355,635,3629
174553,385,695,4030
174553,475,875,4836
174553,655,1235,6048
174563,215,355,2016
174563,245,415,2420
174563,285,495,3024
174563,305,535,3226
174563,355,635,3629
174563,385,695,4030
174563,475,875,4836
174563,655,1235,6048
172450,235,395,2416
172450,275,475,3020
172450,315,555,3624
172450,405,735,4630
172450,515,955,5436
172450,585,1095,6040
174523,215,355,2016
174523,245,415,2420
174523,285,495,3024
174523,305,535,3226
174523,355,635,3629
174523,385,695,4030
174523,475,875,4836
174523,655,1235,6048
174573,215,355,2016
174573,245,415,2420
174573,285,495,3024
174573,305,535,3226
174573,355,635,3629
174573,385,695,4030
174573,475,875,4836
174573,655,1235,6048
172466,235,395,2416
172466,275,475,3020
172466,315,555,3624
172466,405,735,4630
172466,515,955,5436
172466,585,1095,6040
174583,215,355,2016
174583,245,415,2420
174583,285,495,3024
174583,305,535,3226
174583,355,635,3629
174583,385,695,4030
174583,475,875,4836
174583,655,1235,6048
175225,215,365,1620
175225,245,425,2024
175225,285,505,2430
175225,305,545,2632
175225,355,645,2936
175225,385,705,3040
175225,475,885,3648
175225,655,1245,4860
174593,215,355,2016
174593,245,415,2420
174593,285,495,3024
174593,305,535,3226
174593,355,635,3629
174593,385,695,4030
174593,475,875,4836
174593,655,1235,6048
172474,235,395,2416
172474,275,475,3020
172474,315,555,3624
172474,405,735,4630
172474,515,955,5436
172474,585,1095,6040
174603,215,355,2016
174603,245,415,2420
174603,285,495,3024
174603,305,535,3226
174603,355,635,3629
174603,385,695,4030
174603,475,875,4836
174603,655,1235,6048
174613,215,355,2016
174613,245,415,2420
174613,285,495,3024
174613,305,535,3226
174613,355,635,3629
174613,385,695,4030
174613,475,875,4836
174613,655,1235,6048
174623,215,355,2016
174623,245,415,2420
174623,285,495,3024
174623,305,535,3226
174623,355,635,3629
174623,385,695,4030
174623,475,875,4836
174623,655,1235,6048
175415,245,405,2020
175415,265,445,2424
175415,335,585,3030
175415,395,705,3636
175415,455,825,4040
175415,565,1045,4848
175415,775,1465,6060
174633,215,355,2016
174633,245,415,2420
174633,285,495,3024
174633,305,535,3226
174633,355,635,3629
174633,385,695,4030
174633,475,875,4836
174633,655,1235,6048
174643,215,355,2016
174643,245,415,2420
174643,285,495,3024
174643,305,535,3226
174643,355,635,3629
174643,385,695,4030
174643,475,875,4836
174643,655,1235,6048
175235,215,365,1620
175235,245,425,2024
175235,285,505,2430
175235,305,545,2632
175235,355,645,2936
175235,385,705,3040
175235,475,885,3648
175235,655,1245,4860
174663,215,355,2016
174663,245,415,2420
174663,285,495,3024
174663,305,535,3226
174663,355,635,3629
174663,385,695,4030
174663,475,875,4836
174663,655,1235,6048
174673,215,355,2016
174673,245,415,2420
174673,285,495,3024
174673,305,535,3226
174673,355,635,3629
174673,385,695,4030
174673,475,875,4836
174673,655,1235,6048
174653,215,355,2016
174653,245,415,2420
174653,285,495,3024
174653,305,535,3226
174653,355,635,3629
174653,385,695,4030
174653,475,875,4836
174653,655,1235,6048
172482,235,395,2416
172482,275,475,3020
172482,315,555,3624
172482,405,735,4630
172482,515,955,5436
172482,585,1095,6040
172490,235,395,2416
172490,275,475,3020
172490,315,555,3624
172490,405,735,4630
172490,515,955,5436
172490,585,1095,6040
174683,215,355,2016
174683,245,415,2420
174683,285,495,3024
174683,305,535,3226
174683,355,635,3629
174683,385,695,4030
174683,475,875,4836
174683,655,1235,6048
172498,235,395,2416
172498,275,475,3020
172498,315,555,3624
172498,405,735,4630
172498,515,955,5436
172498,585,1095,6040
172506,235,395,2416
172506,275,475,3020
172506,315,555,3624
172506,405,735,4630
172506,515,955,5436
172506,585,1095,6040
174693,215,355,2016
174693,245,415,2420
174693,285,495,3024
174693,305,535,3226
174693,355,635,3629
174693,385,695,4030
174693,475,875,4836
174693,655,1235,6048
174703,215,355,2016
174703,245,415,2420
174703,285,495,3024
174703,305,535,3226
174703,355,635,3629
174703,385,695,4030
174703,475,875,4836
174703,655,1235,6048
174713,215,355,2016
174713,245,415,2420
174713,285,495,3024
174713,305,535,3226
174713,355,635,3629
174713,385,695,4030
174713,475,875,4836
174713,655,1235,6048
174723,215,355,2016
174723,245,415,2420
174723,285,495,3024
174723,305,535,3226
174723,355,635,3629
174723,385,695,4030
174723,475,875,4836
174723,655,1235,6048
174733,215,355,2016
174733,245,415,2420
174733,285,495,3024
174733,305,535,3226
174733,355,635,3629
174733,385,695,4030
174733,475,875,4836
174733,655,1235,6048
174743,215,355,2016
174743,245,415,2420
174743,285,495,3024
174743,305,535,3226
174743,355,635,3629
174743,385,695,4030
174743,475,875,4836
174743,655,1235,6048
172514,235,395,2416
172514,275,475,3020
172514,315,555,3624
172514,405,735,4630
172514,515,955,5436
172514,585,1095,6040
174753,215,355,2016
174753,245,415,2420
174753,285,495,3024
174753,305,535,3226
174753,355,635,3629
174753,385,695,4030
174753,475,875,4836
174753,655,1235,6048
174999,235,385,1624
174999,275,465,2030
174999,315,545,2436
174999,405,725,3046
174999,515,945,3654
174999,585,1085,4060
174999,745,1405,4872
172522,235,395,2416
172522,275,475,3020
172522,315,555,3624
172522,405,735,4630
172522,515,955,5436
172522,585,1095,6040
174763,215,355,2016
174763,245,415,2420
174763,285,495,3024
174763,305,535,3226
174763,355,635,3629
174763,385,695,4030
174763,475,875,4836
174763,655,1235,6048
175424,395,725,4824
175424,505,945,6030
175424,635,1205,7236
175424,725,1385,8040
172530,235,395,2416
172530,275,475,3020
172530,315,555,3624
172530,405,735,4630
172530,515,955,5436
172530,585,1095,6040
174773,215,355,2016
174773,245,415,2420
174773,285,495,3024
174773,305,535,3226
174773,355,635,3629
174773,385,695,4030
174773,475,875,4836
174773,655,1235,6048
175245,215,365,1620
175245,245,425,2024
175245,285,505,2430
175245,305,545,2632
175245,355,645,2936
175245,385,705,3040
175245,475,885,3648
175245,655,1245,4860
175255,215,365,1620
175255,245,425,2024
175255,285,505,2430
175255,305,545,2632
175255,355,645,2936
175255,385,705,3040
175255,475,885,3648
175255,655,1245,4860
172538,235,395,2416
172538,275,475,3020
172538,315,555,3624
172538,405,735,4630
172538,515,955,5436
172538,585,1095,6040
175265,215,365,1620
175265,245,425,2024
175265,285,505,2430
175265,305,545,2632
175265,355,645,2936
175265,385,705,3040
175265,475,885,3648
175265,655,1245,4860
172546,235,395,2416
172546,275,475,3020
172546,315,555,3624
172546,405,735,4630
172546,515,955,5436
172546,585,1095,6040
174783,215,355,2016
174783,245,415,2420
174783,285,495,3024
174783,305,535,3226
174783,355,635,3629
174783,385,695,4030
174783,475,875,4836
174783,655,1235,6048
174793,215,355,2016
174793,245,415,2420
174793,285,495,3024
174793,305,535,3226
174793,355,635,3629
174793,385,695,4030
174793,475,875,4836
174793,655,1235,6048
174803,215,355,2016
174803,245,415,2420
174803,285,495,3024
174803,305,535,3226
174803,355,635,3629
174803,385,695,4030
174803,475,875,4836
174803,655,1235,6048
174813,215,355,2016
174813,245,415,2420
174813,285,495,3024
174813,305,535,3226
174813,355,635,3629
174813,385,695,4030
174813,475,875,4836
174813,655,1235,6048
175275,215,365,1620
175275,245,425,2024
175275,285,505,2430
175275,305,545,2632
175275,355,645,2936
175275,385,705,3040
